Id,Id2,Geography,Estimate; Total:,total," < $30,000","$30,000 - $44,999","$45,000 - $59,999","$60,000 - $99,999","$100,000 - $124,999","$125,000 - $149,999","$150,000 - $199,999",">$200,000",diversity,normalised_diversity
1500000US250214224004,250214224004,"Block Group 4, Census Tract 4224, Norfolk County, Massachusetts",295,295,37,15,13,92,18,31,54,35,1.88393731509354,0.917916341124245
1500000US250214221004,250214221004,"Block Group 4, Census Tract 4221, Norfolk County, Massachusetts",522,522,95,61,72,93,52,43,41,65,2.03617097970604,0.992089599065211
1500000US250214195001,250214195001,"Block Group 1, Census Tract 4195, Norfolk County, Massachusetts",324,324,25,16,47,74,85,30,29,18,1.91151321234078,0.931352226969069
1500000US250214225021,250214225021,"Block Group 1, Census Tract 4225.02, Norfolk County, Massachusetts",421,421,100,133,54,41,66,0,27,0,1.66234814423461,0.80995079507449
1500000US250214221002,250214221002,"Block Group 2, Census Tract 4221, Norfolk County, Massachusetts",618,618,70,83,48,140,94,81,68,34,2.00634460967415,0.977557208720083
1500000US250214223011,250214223011,"Block Group 1, Census Tract 4223.01, Norfolk County, Massachusetts",465,465,19,29,60,52,156,8,78,63,1.81951028196983,0.886525367528356
1500000US250214226004,250214226004,"Block Group 4, Census Tract 4226, Norfolk County, Massachusetts",544,544,98,82,14,58,82,0,115,95,1.84533386790156,0.899107469556516
1500000US250214227002,250214227002,"Block Group 2, Census Tract 4227, Norfolk County, Massachusetts",399,399,46,67,68,91,8,78,21,20,1.88982586235051,0.920785435392591
1500000US250214228001,250214228001,"Block Group 1, Census Tract 4228, Norfolk County, Massachusetts",821,821,86,120,103,251,109,42,53,57,1.9223902386399,0.936651872611634
1500000US250214222003,250214222003,"Block Group 3, Census Tract 4222, Norfolk County, Massachusetts",541,541,49,62,81,166,60,69,39,15,1.90814097821433,0.929709163377745
1500000US250214226007,250214226007,"Block Group 7, Census Tract 4226, Norfolk County, Massachusetts",223,223,14,19,0,23,41,26,21,79,1.76997075600869,0.862388078008712
1500000US250214194002,250214194002,"Block Group 2, Census Tract 4194, Norfolk County, Massachusetts",386,386,17,62,50,60,61,80,11,45,1.95503198279277,0.952556006003267
1500000US250214225022,250214225022,"Block Group 2, Census Tract 4225.02, Norfolk County, Massachusetts",516,516,120,100,93,84,56,39,14,10,1.87206094353675,0.912129781540811
1500000US250092031005,250092031005,"Block Group 5, Census Tract 2031, Essex County, Massachusetts",340,340,0,32,15,46,22,10,31,184,1.46226216529392,0.712462312719976
1500000US250092041011,250092041011,"Block Group 1, Census Tract 2041.01, Essex County, Massachusetts",466,466,107,39,32,86,77,26,44,55,1.97478605814849,0.962180842470775
1500000US250092032004,250092032004,"Block Group 4, Census Tract 2032, Essex County, Massachusetts",314,314,0,23,33,82,22,39,54,61,1.84524528790693,0.899064310464165
1500000US250092032005,250092032005,"Block Group 5, Census Tract 2032, Essex County, Massachusetts",395,395,25,25,39,76,31,32,73,94,1.95207859966044,0.951117020418632
1500000US250092033021,250092033021,"Block Group 1, Census Tract 2033.02, Essex County, Massachusetts",715,715,93,91,28,89,44,54,47,269,1.82731175675346,0.890326503124212
1500000US250092041021,250092041021,"Block Group 1, Census Tract 2041.02, Essex County, Massachusetts",973,973,270,99,95,272,38,46,76,77,1.84251996041823,0.897736441104207
1500000US250092041022,250092041022,"Block Group 2, Census Tract 2041.02, Essex County, Massachusetts",922,922,177,83,40,318,124,46,92,42,1.82692604521465,0.890138571752187
1500000US250092022001,250092022001,"Block Group 1, Census Tract 2022, Essex County, Massachusetts",237,237,0,0,0,41,11,27,68,90,1.41940911835254,0.691582896117677
1500000US250092031001,250092031001,"Block Group 1, Census Tract 2031, Essex County, Massachusetts",333,333,15,17,26,75,29,27,17,127,1.76212729583572,0.85856648574763
1500000US250092031002,250092031002,"Block Group 2, Census Tract 2031, Essex County, Massachusetts",293,293,44,0,14,74,16,34,26,85,1.76022207117697,0.857638197511197
1500000US250092031003,250092031003,"Block Group 3, Census Tract 2031, Essex County, Massachusetts",220,220,14,17,0,74,16,15,0,84,1.48097740982561,0.721580996577525
1500000US250092031006,250092031006,"Block Group 6, Census Tract 2031, Essex County, Massachusetts",280,280,16,16,0,50,14,32,93,59,1.72664387838005,0.84127779548148
1500000US250092031007,250092031007,"Block Group 7, Census Tract 2031, Essex County, Massachusetts",342,342,0,0,15,43,44,88,89,63,1.67291463698463,0.815099138538947
1500000US250092031008,250092031008,"Block Group 8, Census Tract 2031, Essex County, Massachusetts",244,244,13,0,15,0,15,13,56,132,1.32552995566355,0.645841874464307
1500000US250092032002,250092032002,"Block Group 2, Census Tract 2032, Essex County, Massachusetts",329,329,37,41,18,78,8,31,38,78,1.90897235304348,0.930114236590728
1500000US250092032003,250092032003,"Block Group 3, Census Tract 2032, Essex County, Massachusetts",420,420,96,79,88,60,42,0,13,42,1.82516254528689,0.889279336474938
1500000US250092033014,250092033014,"Block Group 4, Census Tract 2033.01, Essex County, Massachusetts",239,239,39,27,9,38,22,10,25,69,1.90523416201711,0.92829286673842
1500000US250092031004,250092031004,"Block Group 4, Census Tract 2031, Essex County, Massachusetts",401,401,26,15,12,29,80,86,0,153,1.61467284352375,0.78672181752842
1500000US250092032001,250092032001,"Block Group 1, Census Tract 2032, Essex County, Massachusetts",416,416,23,12,18,133,39,10,17,164,1.57196927804835,0.765915233222194
1500000US250092033011,250092033011,"Block Group 1, Census Tract 2033.01, Essex County, Massachusetts",391,391,85,62,68,85,39,11,24,17,1.89772740549619,0.924635327591977
1500000US250092033022,250092033022,"Block Group 2, Census Tract 2033.02, Essex County, Massachusetts",868,868,216,60,66,155,89,103,45,134,1.96268366878911,0.956284159565979
1500000US250092033013,250092033013,"Block Group 3, Census Tract 2033.01, Essex County, Massachusetts",329,329,18,38,45,78,36,46,36,32,2.00756996070423,0.978154240120815
1500000US250092033023,250092033023,"Block Group 3, Census Tract 2033.02, Essex County, Massachusetts",488,488,83,30,32,118,48,29,48,100,1.94349589521975,0.946935243990072
1500000US250092033012,250092033012,"Block Group 2, Census Tract 2033.01, Essex County, Massachusetts",893,893,190,100,81,170,43,57,78,174,1.961247111758,0.955584221641688
1500000US250092172024,250092172024,"Block Group 4, Census Tract 2172.02, Essex County, Massachusetts",434,434,99,0,44,65,65,97,24,40,1.85261368352461,0.902654435619149
1500000US250092121003,250092121003,"Block Group 3, Census Tract 2121, Essex County, Massachusetts",733,733,82,36,13,202,102,115,61,122,1.8901329167967,0.920935042437112
1500000US250092113003,250092113003,"Block Group 3, Census Tract 2113, Essex County, Massachusetts",1093,1093,97,117,108,224,31,108,206,202,1.96398565565571,0.956918530471637
1500000US250092103001,250092103001,"Block Group 1, Census Tract 2103, Essex County, Massachusetts",757,757,163,22,109,204,0,118,93,48,1.78811120365362,0.871226701881798
1500000US250092111001,250092111001,"Block Group 1, Census Tract 2111, Essex County, Massachusetts",294,294,37,29,20,60,31,29,40,48,2.02946796414605,0.988823669000536
1500000US250092121004,250092121004,"Block Group 4, Census Tract 2121, Essex County, Massachusetts",1030,1030,204,67,44,251,125,78,183,78,1.93097847350112,0.940836343643323
1500000US250092046001,250092046001,"Block Group 1, Census Tract 2046, Essex County, Massachusetts",650,650,232,31,0,162,94,12,82,37,1.6367711163549,0.797488824254078
1500000US250092112004,250092112004,"Block Group 4, Census Tract 2112, Essex County, Massachusetts",875,875,192,139,107,195,93,134,15,0,1.81191345616897,0.882823943660687
1500000US250092112003,250092112003,"Block Group 3, Census Tract 2112, Essex County, Massachusetts",760,760,201,112,81,178,27,14,120,27,1.81468025420396,0.884172018837372
1500000US250092113001,250092113001,"Block Group 1, Census Tract 2113, Essex County, Massachusetts",716,716,116,80,129,113,62,46,101,69,2.02986791312144,0.989018537320826
1500000US250092113002,250092113002,"Block Group 2, Census Tract 2113, Essex County, Massachusetts",644,644,128,80,45,164,50,0,86,91,1.85828390684861,0.905417155272946
1500000US250092114024,250092114024,"Block Group 4, Census Tract 2114.02, Essex County, Massachusetts",275,275,43,18,0,66,43,22,31,52,1.8643044604132,0.908350567364351
1500000US250092111002,250092111002,"Block Group 2, Census Tract 2111, Essex County, Massachusetts",416,416,61,26,61,92,69,28,31,48,1.9923006509561,0.970714529243384
1500000US250092111003,250092111003,"Block Group 3, Census Tract 2111, Essex County, Massachusetts",442,442,128,23,56,90,50,29,12,54,1.87851451236748,0.915274172938996
1500000US250092111004,250092111004,"Block Group 4, Census Tract 2111, Essex County, Massachusetts",437,437,95,105,68,72,17,18,0,62,1.79571288307361,0.874930490592653
1500000US250092112001,250092112001,"Block Group 1, Census Tract 2112, Essex County, Massachusetts",459,459,84,41,70,99,80,37,48,0,1.88778585274068,0.919791475486431
1500000US250092112002,250092112002,"Block Group 2, Census Tract 2112, Essex County, Massachusetts",537,537,77,66,63,99,82,96,54,0,1.92499599664384,0.937921483778453
1500000US250092109001,250092109001,"Block Group 1, Census Tract 2109, Essex County, Massachusetts",545,545,172,34,53,112,60,54,52,8,1.84697171980151,0.899905484974152
1500000US250092114021,250092114021,"Block Group 1, Census Tract 2114.02, Essex County, Massachusetts",395,395,34,8,26,76,86,45,63,57,1.93781456599629,0.944167113176088
1500000US250092172013,250092172013,"Block Group 3, Census Tract 2172.01, Essex County, Massachusetts",873,873,262,57,130,167,70,64,67,56,1.9064809029832,0.928900320020837
1500000US250092161002,250092161002,"Block Group 2, Census Tract 2161, Essex County, Massachusetts",687,687,77,33,92,184,25,29,115,132,1.88352640469079,0.917716132035333
1500000US250092172011,250092172011,"Block Group 1, Census Tract 2172.01, Essex County, Massachusetts",511,511,80,53,37,119,103,61,31,27,1.95674365896366,0.953389991038428
1500000US250092101001,250092101001,"Block Group 1, Census Tract 2101, Essex County, Massachusetts",1000,1000,240,23,106,163,148,100,135,85,1.95573785669954,0.952899931031242
1500000US250092103002,250092103002,"Block Group 2, Census Tract 2103, Essex County, Massachusetts",2275,2275,647,438,549,386,88,53,32,82,1.71197496103484,0.834130615567428
1500000US250092171001,250092171001,"Block Group 1, Census Tract 2171, Essex County, Massachusetts",1396,1396,500,43,103,306,152,80,120,92,1.79543124798141,0.87479326869504
1500000US250092109002,250092109002,"Block Group 2, Census Tract 2109, Essex County, Massachusetts",406,406,46,41,17,126,47,42,51,36,1.93399119802574,0.942304242309751
1500000US250092141004,250092141004,"Block Group 4, Census Tract 2141, Essex County, Massachusetts",315,315,46,0,40,58,13,33,53,72,1.8597062890556,0.906110186755818
1500000US250092104002,250092104002,"Block Group 2, Census Tract 2104, Essex County, Massachusetts",476,476,73,211,0,50,94,33,0,15,1.49919523297722,0.73045732034722
1500000US250092114011,250092114011,"Block Group 1, Census Tract 2114.01, Essex County, Massachusetts",1568,1568,286,177,138,353,154,129,137,194,2.01111183621629,0.979879958585385
1500000US250092114023,250092114023,"Block Group 3, Census Tract 2114.02, Essex County, Massachusetts",1030,1030,173,122,51,186,172,117,109,100,2.02028559575746,0.984349716535885
1500000US250092114022,250092114022,"Block Group 2, Census Tract 2114.02, Essex County, Massachusetts",683,683,121,46,82,141,88,78,75,52,2.01896997946534,0.983708704924983
1500000US250092043002,250092043002,"Block Group 2, Census Tract 2043, Essex County, Massachusetts",563,563,191,117,77,129,18,0,13,18,1.61010890397469,0.784498115785043
1500000US250092046004,250092046004,"Block Group 4, Census Tract 2046, Essex County, Massachusetts",379,379,89,35,12,93,33,30,9,78,1.84176989274715,0.897370983417945
1500000US250092042005,250092042005,"Block Group 5, Census Tract 2042, Essex County, Massachusetts",399,399,109,60,64,45,11,0,56,54,1.82433083175852,0.888874098236534
1500000US250092043001,250092043001,"Block Group 1, Census Tract 2043, Essex County, Massachusetts",679,679,273,29,45,144,45,47,39,57,1.74657122753016,0.850987056651493
1500000US250092044002,250092044002,"Block Group 2, Census Tract 2044, Essex County, Massachusetts",457,457,80,60,52,159,56,0,41,9,1.73716825601771,0.846405619075382
1500000US250092044003,250092044003,"Block Group 3, Census Tract 2044, Essex County, Massachusetts",330,330,57,32,21,96,26,16,41,41,1.92922990372291,0.939984382826924
1500000US250092044004,250092044004,"Block Group 4, Census Tract 2044, Essex County, Massachusetts",603,603,211,82,10,166,26,73,27,8,1.64943619317131,0.80365966703013
1500000US250092045001,250092045001,"Block Group 1, Census Tract 2045, Essex County, Massachusetts",515,515,36,29,44,203,75,28,78,22,1.78458830697885,0.869510230532169
1500000US250092045002,250092045002,"Block Group 2, Census Tract 2045, Essex County, Massachusetts",575,575,169,64,49,115,64,68,7,39,1.86900811722231,0.910642343960914
1500000US250092045003,250092045003,"Block Group 3, Census Tract 2045, Essex County, Massachusetts",497,497,93,7,79,141,52,50,36,39,1.88048930493773,0.916236356954375
1500000US250092046003,250092046003,"Block Group 3, Census Tract 2046, Essex County, Massachusetts",288,288,0,59,25,32,15,33,12,112,1.68293822447911,0.819982960672606
1500000US250092046005,250092046005,"Block Group 5, Census Tract 2046, Essex County, Massachusetts",439,439,88,20,70,106,85,39,31,0,1.81890178117479,0.886228885889143
1500000US250092047011,250092047011,"Block Group 1, Census Tract 2047.01, Essex County, Massachusetts",359,359,64,0,0,138,11,12,111,23,1.43429878682535,0.698837633255489
1500000US250092047013,250092047013,"Block Group 3, Census Tract 2047.01, Essex County, Massachusetts",1491,1491,258,133,192,375,242,110,124,57,1.94928079598527,0.949753838272328
1500000US250092047021,250092047021,"Block Group 1, Census Tract 2047.02, Essex County, Massachusetts",449,449,203,17,75,83,41,18,0,12,1.53815240727178,0.749438539415659
1500000US250092047022,250092047022,"Block Group 2, Census Tract 2047.02, Essex County, Massachusetts",1145,1145,254,90,71,289,164,125,83,69,1.93351119207817,0.942070367594502
1500000US250092047024,250092047024,"Block Group 4, Census Tract 2047.02, Essex County, Massachusetts",387,387,73,21,53,131,92,17,0,0,1.59050736204501,0.774947598629121
1500000US250092051001,250092051001,"Block Group 1, Census Tract 2051, Essex County, Massachusetts",365,365,80,32,91,38,34,9,42,39,1.92807687131928,0.939422587444107
1500000US250092051004,250092051004,"Block Group 4, Census Tract 2051, Essex County, Massachusetts",397,397,14,10,21,104,127,36,51,34,1.77345243908014,0.864084468732698
1500000US250092108001,250092108001,"Block Group 1, Census Tract 2108, Essex County, Massachusetts",548,548,92,171,156,16,71,33,9,0,1.62529350605096,0.79189655429338
1500000US250092108002,250092108002,"Block Group 2, Census Tract 2108, Essex County, Massachusetts",729,729,344,85,119,110,24,47,0,0,1.4753433450892,0.718835894579135
1500000US250092174003,250092174003,"Block Group 3, Census Tract 2174, Essex County, Massachusetts",821,821,189,94,109,174,104,42,29,80,1.94194220332809,0.946178234101791
1500000US250092174004,250092174004,"Block Group 4, Census Tract 2174, Essex County, Massachusetts",887,887,292,104,58,227,80,49,58,19,1.78185910525186,0.868180473515647
1500000US250092106003,250092106003,"Block Group 3, Census Tract 2106, Essex County, Massachusetts",518,518,157,90,27,98,37,44,40,25,1.87688016405921,0.914477864586677
1500000US250092107001,250092107001,"Block Group 1, Census Tract 2107, Essex County, Massachusetts",571,571,201,56,132,113,56,0,0,13,1.56827766004987,0.76411655528379
1500000US250092042002,250092042002,"Block Group 2, Census Tract 2042, Essex County, Massachusetts",314,314,258,0,25,15,0,16,0,0,0.65984635818898,0.321498889565183
1500000US250092176005,250092176005,"Block Group 5, Census Tract 2176, Essex County, Massachusetts",191,191,15,0,0,50,0,14,38,74,1.43081899417613,0.697142163607506
1500000US250092041013,250092041013,"Block Group 3, Census Tract 2041.01, Essex County, Massachusetts",634,634,160,25,71,144,101,33,84,16,1.86393374173055,0.908169941005909
1500000US250092041012,250092041012,"Block Group 2, Census Tract 2041.01, Essex County, Massachusetts",436,436,237,36,65,46,24,0,28,0,1.39423712814624,0.679318272998924
1500000US250092042003,250092042003,"Block Group 3, Census Tract 2042, Essex County, Massachusetts",547,547,100,55,63,158,54,72,32,13,1.89969407410801,0.925593553347106
1500000US250092042004,250092042004,"Block Group 4, Census Tract 2042, Essex County, Massachusetts",364,364,160,35,34,97,19,0,0,19,1.46859096502783,0.715545912502686
1500000US250092021022,250092021022,"Block Group 2, Census Tract 2021.02, Essex County, Massachusetts",575,575,146,41,36,121,19,79,48,85,1.91309337022303,0.9321221319601
1500000US250092044001,250092044001,"Block Group 1, Census Tract 2044, Essex County, Massachusetts",312,312,30,8,50,134,46,0,16,28,1.62645258740123,0.792461296922331
1500000US250092021011,250092021011,"Block Group 1, Census Tract 2021.01, Essex County, Massachusetts",257,257,11,4,33,49,14,6,47,93,1.70397095199762,0.83023079860913
1500000US250092106004,250092106004,"Block Group 4, Census Tract 2106, Essex County, Massachusetts",224,224,28,0,52,102,9,26,0,7,1.44459011955992,0.703851909693097
